"DATE.TIME,""hour"",""day"",""lab"",""analyzer"",""CO2_in"",""CO2_S"",""CO2_N"",""CH4_in"",""CH4_S"",""CH4_N"",""NH3_in"",""NH3_S"",""NH3_N"",""H2O_in"",""H2O_S"",""H2O_N"",""n_animals"",""m_weight"",""p_pregnancy_day"",""Y1_milk_prod"",""Temperature"""
"2025-04-15 01:00:00,1,2025-04-15,""MBBM"",""FTIR.4"",658.131041666667,493.115833333333,483.606666666667,14.145625,2.85791666666667,2.13208333333333,1.455,0.27125,0.197916666666667,1.009375,0.955833333333333,0.930416666666667,48,545.1818182,119.5510204,31.62166667,11.38"
"2025-04-15 02:00:00,2,2025-04-15,""MBBM"",""FTIR.4"",662.850833333333,483.525833333333,476.125416666667,15.469375,2.86375,2.06083333333333,1.4475,0.333333333333333,0.2125,1.07020833333333,0.984583333333333,0.967916666666667,50,545.1818182,119.5510204,31.62166667,11.81"
"2025-04-15 03:00:00,3,2025-04-15,""MBBM"",""FTIR.4"",591.549375,476.005416666667,469.83375,10.663125,2.40416666666667,2.09625,0.915416666666667,0.327083333333333,0.20375,1.06958333333333,1.02791666666667,1.01583333333333,50,545.1818182,119.5510204,31.62166667,12.43"
"2025-04-15 04:00:00,4,2025-04-15,""MBBM"",""FTIR.4"",688.805208333333,484.087916666667,467.534583333333,17.4835416666667,3.03916666666667,2.05166666666667,1.28291666666667,0.278333333333333,0.1925,1.15770833333333,1.08708333333333,1.07583333333333,50.5,545.1818182,119.5510204,31.62166667,12.06"
"2025-04-15 05:00:00,5,2025-04-15,""MBBM"",""FTIR.4"",688.690416666667,498.932916666667,460.97875,18.43875,3.40958333333333,2.01041666666667,1.55979166666667,0.30125,0.190833333333333,1.17916666666667,1.09916666666667,1.09208333333333,54.25,545.1818182,119.5510204,31.62166667,16.18"
"2025-04-15 06:00:00,6,2025-04-15,""MBBM"",""FTIR.4"",835.461458333333,494.58,462.295,34.619375,2.26541666666667,2.0125,2.154375,0.275,0.22125,1.209375,1.09333333333333,1.08875,51,545.1818182,119.5510204,31.62166667,19.98"
"2025-04-15 07:00:00,7,2025-04-15,""MBBM"",""FTIR.4"",805.251041666667,471.195,453.48875,32.2941666666667,2.22583333333333,2.02458333333333,2.29770833333333,0.240833333333333,0.237916666666667,1.24479166666667,1.13666666666667,1.13125,50.25,545.1818182,119.5510204,31.62166667,22.18"
"2025-04-15 08:00:00,8,2025-04-15,""MBBM"",""FTIR.4"",731.280416666667,649.6925,451.455,24.8204166666667,18.6975,2.02,2.38125,1.34833333333333,0.225833333333333,1.28416666666667,1.24916666666667,1.1575,49,545.1818182,119.5510204,31.62166667,24.37"
"2025-04-15 23:00:00,NA,2025-04-15,""MBBM"",""FTIR.4"",818.130833333333,NA,NA,26.6683333333333,NA,NA,2.24083333333333,NA,NA,0.971666666666667,NA,NA,NA,NA,NA,NA,NA"
"2025-04-08 12:00:00,12,2025-04-08,""ATB"",""FTIR.1"",494.8325,557.095,395.725,13.45,3.35,3.3,0.825,0.2,0.2,0.545,0.51,0.48,42.5,545.1818182,119.5510204,30.06491228,18.21"
"2025-04-08 13:00:00,13,2025-04-08,""ATB"",""FTIR.1"",515.4175,422.54,419.185,11.975,3.05,2.9,0.775,0.2,0.2,0.5325,0.45,0.465,43,545.1818182,119.5510204,30.06491228,18.67"
"2025-04-08 14:00:00,14,2025-04-08,""ATB"",""FTIR.1"",532.3975,421.7,426.265,14.4,3.65,3.7,0.875,0.2,0.2,0.5275,0.46,0.445,40.5,545.1818182,119.5510204,30.06491228,14.42333333"
"2025-04-08 15:00:00,15,2025-04-08,""ATB"",""FTIR.1"",483.13,408.025,405.335,10.325,3.35,3.05,0.85,0.2,0.2,0.5,0.46,0.445,43,545.1818182,119.5510204,30.06491228,14.64583333"
"2025-04-08 16:00:00,16,2025-04-08,""ATB"",""FTIR.1"",530.945,400.375,393.69,16.375,4,3.2,0.975,0.2,0.2,0.55,0.465,0.44,45,545.1818182,119.5510204,30.06491228,15.29916667"
"2025-04-08 17:00:00,17,2025-04-08,""ATB"",""FTIR.1"",546.64,393.64,399.55,18.425,3.65,4.2,1.025,0.25,0.2,0.5375,0.455,0.435,49.25,545.1818182,119.5510204,30.06491228,11.7575"
"2025-04-08 18:00:00,18,2025-04-08,""ATB"",""FTIR.1"",491.4775,393.54,386.595,13.025,3.65,3.15,1.025,0.25,0.2,0.52,0.46,0.43,42.5,545.1818182,119.5510204,30.06491228,8.716666667"
"2025-04-08 19:00:00,19,2025-04-08,""ATB"",""FTIR.1"",559.3475,406.06,396.02,18.95,3.65,3,0.925,0.2,0.2,0.58,0.485,0.48,44.75,545.1818182,119.5510204,30.06491228,8.058333333"
"2025-04-08 20:00:00,20,2025-04-08,""ATB"",""FTIR.1"",643.8725,439.405,441.505,25.1,4.75,5.8,1.55,0.25,0.25,0.6025,0.485,0.475,44.25,545.1818182,119.5510204,30.06491228,7.235"
"2025-04-08 21:00:00,21,2025-04-08,""ATB"",""FTIR.1"",563.635,430.595,423.98,15.15,3.4,3.3,1.25,0.2,0.25,0.5575,0.475,0.46,48.5,545.1818182,119.5510204,30.06491228,6.799166667"
"2025-04-08 22:00:00,22,2025-04-08,""ATB"",""FTIR.1"",615.0525,444.595,445.755,18.475,3.7,4.15,1.35,0.2,0.3,0.6,0.51,0.505,53.75,545.1818182,119.5510204,30.06491228,6.248333333"
"2025-04-08 23:00:00,23,2025-04-08,""ATB"",""FTIR.1"",674.0275,446.54,448.86,21.925,3.05,2.85,1.2,0.2,0.2,0.635,0.535,0.53,52.5,545.1818182,119.5510204,30.06491228,5.838333333"
"2025-04-09 00:00:00,0,2025-04-09,""ATB"",""FTIR.1"",652.8975,433.93,429,22.475,3.1,2.75,1.15,0.2,0.2,0.625,0.51,0.5,51.25,545.1818182,119.5510204,30.91034483,5.329166667"
"2025-04-09 01:00:00,1,2025-04-09,""ATB"",""FTIR.1"",669.2,437.13,427.65,23.875,3.35,2.95,1.3,0.25,0.2,0.5975,0.475,0.46,55,545.1818182,119.5510204,30.91034483,6.3125"
"2025-04-09 02:00:00,2,2025-04-09,""ATB"",""FTIR.1"",684.86,430.495,428.2,25.075,2.95,2.95,1.45,0.2,0.2,0.6025,0.47,0.46,56.25,545.1818182,119.5510204,30.91034483,5.664166667"
"2025-04-09 03:00:00,3,2025-04-09,""ATB"",""FTIR.1"",645.1775,430.995,433.305,21.6,3.2,3.65,1.4,0.2,0.25,0.56,0.44,0.43,56.75,545.1818182,119.5510204,30.91034483,4.918333333"
"2025-04-09 04:00:00,4,2025-04-09,""ATB"",""FTIR.1"",549.18,438.035,440.02,12.55,3.2,3.5,1.125,0.2,0.2,0.5275,0.465,0.445,55.5,545.1818182,119.5510204,30.91034483,5.118333333"
"2025-04-09 05:00:00,5,2025-04-09,""ATB"",""FTIR.1"",627.415,443.315,439.9,18.875,3.1,2.9,1.15,0.2,0.2,0.5825,0.485,0.485,50.25,545.1818182,119.5510204,30.91034483,5.488333333"
"2025-04-09 06:00:00,6,2025-04-09,""ATB"",""FTIR.1"",595.1575,437.94,445.045,17.4,3.25,3.45,1.025,0.2,0.2,0.5425,0.48,0.465,52.75,545.1818182,119.5510204,30.91034483,6.308333333"
"2025-04-09 07:00:00,7,2025-04-09,""ATB"",""FTIR.1"",579.025,441,442.135,16.05,3.35,3.55,1.025,0.2,0.2,0.56,0.51,0.485,49.5,545.1818182,119.5510204,30.91034483,10.42166667"
"2025-04-09 08:00:00,8,2025-04-09,""ATB"",""FTIR.1"",626.8375,444.945,449.24,20.075,3.2,3.65,1.15,0.2,0.2,0.625,0.565,0.56,46.5,545.1818182,119.5510204,30.91034483,17.73166667"
"2025-04-09 09:00:00,9,2025-04-09,""ATB"",""FTIR.1"",555.1075,434.96,443.475,15.025,3.15,3.75,1,0.2,0.2,0.6625,0.62,0.6,47,545.1818182,119.5510204,30.91034483,18.70583333"
"2025-04-09 10:00:00,10,2025-04-09,""ATB"",""FTIR.1"",529.4275,425.995,432.1,13.05,3.45,3.8,0.9,0.2,0.25,0.7225,0.635,0.665,44.5,545.1818182,119.5510204,30.91034483,18.5175"
"2025-04-09 11:00:00,11,2025-04-09,""ATB"",""FTIR.1"",505.59,420.535,424.56,11.7,3.4,3.9,0.875,0.2,0.2,0.615,0.535,0.54,47.25,545.1818182,119.5510204,30.91034483,17.63833333"
"2025-04-09 12:00:00,12,2025-04-09,""ATB"",""FTIR.1"",503.05,450.17,416.87,11.725,3.55,3.7,1.075,0.25,0.25,0.585,0.535,0.5,48.75,545.1818182,119.5510204,30.91034483,17.0975"
"2025-04-09 13:00:00,13,2025-04-09,""ATB"",""FTIR.1"",493.4675,449.33,414.905,11.35,3.85,4.2,1,0.3,0.25,0.6,0.54,0.53,46.75,545.1818182,119.5510204,30.91034483,15.97083333"
"2025-04-09 14:00:00,14,2025-04-09,""ATB"",""FTIR.1"",480.6175,434.425,401.31,11.2,3.9,3.5,1.125,0.25,0.25,0.595,0.55,0.52,42.25,545.1818182,119.5510204,30.91034483,15.15083333"
"2025-04-09 15:00:00,15,2025-04-09,""ATB"",""FTIR.1"",480.5825,394.015,408.08,12.025,3.95,5.05,1.075,0.2,0.3,0.6025,0.55,0.545,42.25,545.1818182,119.5510204,30.91034483,14.99666667"
"2025-04-09 16:00:00,16,2025-04-09,""ATB"",""FTIR.1"",479.2325,398.94,406.885,11.775,4.25,5.3,1.025,0.25,0.25,0.6325,0.59,0.575,43.5,545.1818182,119.5510204,30.91034483,13.51416667"
"2025-04-09 17:00:00,17,2025-04-09,""ATB"",""FTIR.1"",494.7875,397.38,400.425,13.45,4.15,4.6,1.025,0.2,0.3,0.6525,0.595,0.585,46.25,545.1818182,119.5510204,30.91034483,12.0975"
"2025-04-09 18:00:00,18,2025-04-09,""ATB"",""FTIR.1"",513.935,405.11,402.735,14.725,4.3,4.35,1.125,0.2,0.2,0.6675,0.6,0.595,46.75,545.1818182,119.5510204,30.91034483,10.41083333"
"2025-04-09 19:00:00,19,2025-04-09,""ATB"",""FTIR.1"",544.5025,412.655,414.35,16.75,4.2,4.8,1.3,0.2,0.25,0.68,0.605,0.6,45.75,545.1818182,119.5510204,30.91034483,8.985"
"2025-04-09 20:00:00,20,2025-04-09,""ATB"",""FTIR.1"",528.585,419.695,426.5,14.6,3.9,4.95,1.275,0.2,0.25,0.705,0.645,0.65,47.5,545.1818182,119.5510204,30.91034483,7.58"
"2025-04-09 21:00:00,21,2025-04-09,""ATB"",""FTIR.1"",526.3725,420.305,427.44,13.925,3.9,4.75,1.125,0.2,0.2,0.735,0.665,0.68,47.75,545.1818182,119.5510204,30.91034483,6.568333333"
"2025-04-09 22:00:00,22,2025-04-09,""ATB"",""FTIR.1"",526.58,424.5,433.47,13.225,4.1,5.25,1.05,0.25,0.25,0.7075,0.665,0.65,48.25,545.1818182,119.5510204,30.91034483,5.710833333"
"2025-04-09 23:00:00,23,2025-04-09,""ATB"",""FTIR.1"",515.99,429.925,445.185,12.1,4.3,6.3,1.075,0.2,0.3,0.69,0.635,0.645,49.5,545.1818182,119.5510204,30.91034483,5.425"
"2025-04-10 00:00:00,0,2025-04-10,""ATB"",""FTIR.1"",549.4075,432.495,455.705,14.525,4.25,6.5,1.025,0.25,0.3,0.6825,0.63,0.64,56.6,545.1818182,119.5510204,31.315,4.9"
"2025-04-10 01:00:00,1,2025-04-10,""ATB"",""FTIR.1"",525.93,433.205,446.9,12.25,4.3,5.75,1.025,0.25,0.3,0.6875,0.655,0.645,56.75,545.1818182,119.5510204,31.315,5.066666667"
"2025-04-10 02:00:00,2,2025-04-10,""ATB"",""FTIR.1"",514.685,432.855,456.35,11.175,4.2,6.35,0.9,0.2,0.3,0.685,0.64,0.655,56.75,545.1818182,119.5510204,31.315,5.486666667"
"2025-04-10 03:00:00,3,2025-04-10,""ATB"",""FTIR.1"",535.8125,432.62,446.95,13.075,3.95,5.7,0.975,0.2,0.3,0.7025,0.67,0.665,57.25,545.1818182,119.5510204,31.315,5.5825"
"2025-04-10 04:00:00,4,2025-04-10,""ATB"",""FTIR.1"",534.7575,427.82,443.47,13.325,3.9,5.65,0.975,0.25,0.3,0.7175,0.67,0.68,51.25,545.1818182,119.5510204,31.315,5.5675"
"2025-04-10 05:00:00,5,2025-04-10,""ATB"",""FTIR.1"",557.605,426.63,431.935,15.85,3.85,4.95,1.125,0.25,0.25,0.735,0.69,0.68,52.25,545.1818182,119.5510204,31.315,6.015833333"
"2025-04-10 06:00:00,6,2025-04-10,""ATB"",""FTIR.1"",580.4425,429.285,444.81,18.65,4.1,5.95,1.025,0.25,0.2,0.735,0.675,0.685,52.25,545.1818182,119.5510204,31.315,6.741666667"
"2025-04-10 07:00:00,7,2025-04-10,""ATB"",""FTIR.1"",568.47,426.175,438.995,17.075,3.9,5.15,1.075,0.25,0.2,0.7275,0.66,0.675,51.75,545.1818182,119.5510204,31.315,7.99"
"2025-04-10 08:00:00,8,2025-04-10,""ATB"",""FTIR.1"",536.8525,425.345,440.885,14.65,3.75,5.55,1.05,0.2,0.2,0.6975,0.655,0.65,52.75,545.1818182,119.5510204,31.315,8.808333333"
"2025-04-10 09:00:00,9,2025-04-10,""ATB"",""FTIR.1"",540.69,421.485,423.14,14.8,3.5,3.8,1.075,0.2,0.2,0.705,0.655,0.635,46.5,545.1818182,119.5510204,31.315,10.09666667"
"2025-04-10 10:00:00,10,2025-04-10,""ATB"",""FTIR.1"",514.0225,421.61,425.675,12.3,3.55,4.1,1.05,0.2,0.2,0.7,0.665,0.65,46,545.1818182,119.5510204,31.315,13.65166667"
"2025-04-10 11:00:00,11,2025-04-10,""ATB"",""FTIR.1"",518.11,424.83,436.005,12.7,3.95,5.4,1,0.2,0.2,0.72,0.695,0.68,47.25,545.1818182,119.5510204,31.315,14.71083333"
"2025-04-10 12:00:00,12,2025-04-10,""ATB"",""FTIR.1"",490.095,430.105,432.175,10.3,3.5,4.6,0.95,0.2,0.3,0.7225,0.67,0.67,45.25,545.1818182,119.5510204,31.315,16.03083333"
"2025-04-10 13:00:00,13,2025-04-10,""ATB"",""FTIR.1"",510.95,445.865,437.49,12.4,3.55,5.55,1,0.2,0.3,0.745,0.68,0.695,49.75,545.1818182,119.5510204,31.315,16.76166667"
"2025-04-10 14:00:00,14,2025-04-10,""ATB"",""FTIR.1"",492.5575,413.17,431.125,11.025,3.65,5.2,0.9,0.2,0.3,0.7525,0.705,0.705,47,545.1818182,119.5510204,31.315,15.39166667"
"2025-04-10 15:00:00,15,2025-04-10,""ATB"",""FTIR.1"",478.6475,403.57,416.515,10.45,3.75,4.6,0.925,0.2,0.3,0.7625,0.735,0.72,49.5,545.1818182,119.5510204,31.315,16.50583333"
"2025-04-10 16:00:00,16,2025-04-10,""ATB"",""FTIR.1"",469.035,394.32,401.455,11.15,4.05,4.6,1.1,0.25,0.3,0.78,0.75,0.72,48.5,545.1818182,119.5510204,31.315,15.40583333"
"2025-04-10 17:00:00,17,2025-04-10,""ATB"",""FTIR.1"",469.415,388.8,401,11.825,4.2,5.3,1.4,0.3,0.3,0.7725,0.735,0.725,48.5,545.1818182,119.5510204,31.315,12.99083333"
"2025-04-10 18:00:00,18,2025-04-10,""ATB"",""FTIR.1"",497.5825,391.38,410.915,15.775,4.6,6.5,1.35,0.3,0.35,0.77,0.7,0.715,50,545.1818182,119.5510204,31.315,10.65166667"
"2025-04-10 19:00:00,19,2025-04-10,""ATB"",""FTIR.1"",479.885,395.125,415.15,12.1,3.9,6.1,1,0.25,0.4,0.7425,0.71,0.71,53,545.1818182,119.5510204,31.315,8.799166667"
"2025-04-10 20:00:00,20,2025-04-10,""ATB"",""FTIR.1"",485.1725,410.02,422.225,11.075,3.75,5.35,0.9,0.2,0.3,0.74,0.695,0.705,50.25,545.1818182,119.5510204,31.315,7.319166667"
"2025-04-10 21:00:00,21,2025-04-10,""ATB"",""FTIR.1"",471.84,414.925,430,8.775,3.35,4.8,0.8,0.2,0.3,0.7125,0.665,0.69,49.25,545.1818182,119.5510204,31.315,7.268333333"
"2025-04-10 22:00:00,22,2025-04-10,""ATB"",""FTIR.1"",448.4775,418.025,433.555,5.925,3.1,4.55,0.575,0.2,0.25,0.685,0.65,0.68,50.25,545.1818182,119.5510204,31.315,7.165"
"2025-04-10 23:00:00,23,2025-04-10,""ATB"",""FTIR.1"",446.2675,417.9,431.645,5.675,3.1,4.4,0.525,0.2,0.3,0.68,0.685,0.67,49,545.1818182,119.5510204,31.315,7.190833333"
"2025-04-11 00:00:00,0,2025-04-11,""ATB"",""FTIR.1"",455.9625,419.695,437.235,6.425,3.2,4.65,0.525,0.15,0.25,0.6825,0.66,0.67,49,545.1818182,119.5510204,31.21864407,6.895833333"
"2025-04-11 01:00:00,1,2025-04-11,""ATB"",""FTIR.1"",471.89,423.56,439.025,7.775,3.5,4.95,0.6,0.2,0.25,0.705,0.705,0.69,47.4,545.1818182,119.5510204,31.21864407,6.143333333"
"2025-04-11 02:00:00,2,2025-04-11,""ATB"",""FTIR.1"",474.32,424.525,437.155,8.05,3.8,4.85,0.7,0.2,0.3,0.72,0.675,0.7,48.75,545.1818182,119.5510204,31.21864407,5.969166667"
"2025-04-11 03:00:00,3,2025-04-11,""ATB"",""FTIR.1"",476.755,421.885,431.46,8.525,3.6,4.7,0.7,0.2,0.3,0.68,0.665,0.65,50.75,545.1818182,119.5510204,31.21864407,6.251666667"
"2025-04-11 04:00:00,4,2025-04-11,""ATB"",""FTIR.1"",487.6375,422.645,432.475,9.05,3.75,4.65,0.775,0.2,0.25,0.67,0.635,0.645,54,545.1818182,119.5510204,31.21864407,6.549166667"
"2025-04-11 05:00:00,5,2025-04-11,""ATB"",""FTIR.1"",498.72,422.66,429.385,10,3.8,4.45,0.725,0.15,0.25,0.6875,0.64,0.655,51,545.1818182,119.5510204,31.21864407,7.038333333"
"2025-04-11 06:00:00,6,2025-04-11,""ATB"",""FTIR.1"",512.98,423.82,440,12.175,3.8,5.5,0.8,0.2,0.25,0.7025,0.67,0.67,51.5,545.1818182,119.5510204,31.21864407,8.2375"
"2025-04-11 07:00:00,7,2025-04-11,""ATB"",""FTIR.1"",510.705,423.46,435.415,12.875,3.95,5.2,0.825,0.2,0.25,0.715,0.725,0.685,52.5,545.1818182,119.5510204,31.21864407,11.62166667"
"2025-04-11 08:00:00,8,2025-04-11,""ATB"",""FTIR.1"",497.3875,421.275,431.615,11.45,3.9,4.95,0.875,0.2,0.3,0.7325,0.71,0.7,53,545.1818182,119.5510204,31.21864407,14.85916667"
"2025-04-11 09:00:00,9,2025-04-11,""ATB"",""FTIR.1"",488.405,419.325,427.305,10.35,3.8,4.55,0.875,0.2,0.3,0.7475,0.69,0.71,48.5,545.1818182,119.5510204,31.21864407,15.85666667"
"2025-04-11 10:00:00,10,2025-04-11,""ATB"",""FTIR.1"",491.2975,418.795,428.475,11.625,3.85,4.85,0.925,0.2,0.25,0.755,0.69,0.715,45.5,545.1818182,119.5510204,31.21864407,12.95166667"
"2025-04-11 11:00:00,11,2025-04-11,""ATB"",""FTIR.1"",507.095,415.705,427.725,13.05,3.95,5.3,0.975,0.2,0.3,0.765,0.695,0.715,46,545.1818182,119.5510204,31.21864407,12.64833333"
"2025-04-11 12:00:00,12,2025-04-11,""ATB"",""FTIR.1"",511.63,414.345,424.21,13.7,4.05,5.1,1,0.2,0.3,0.7675,0.7,0.725,45.5,545.1818182,119.5510204,31.21864407,13.685"
"2025-04-11 13:00:00,13,2025-04-11,""ATB"",""FTIR.1"",486.97,412.81,424.245,11.2,3.9,5,1.05,0.2,0.3,0.765,0.705,0.725,43.25,545.1818182,119.5510204,31.21864407,16.23666667"
"2025-04-11 14:00:00,14,2025-04-11,""ATB"",""FTIR.1"",503.08,412.385,427.39,12.375,3.95,5.45,1.075,0.2,0.3,0.785,0.725,0.745,47,545.1818182,119.5510204,31.21864407,17.26"
"2025-04-11 15:00:00,15,2025-04-11,""ATB"",""FTIR.1"",492.3375,434.95,423.52,11.6,3.9,5.15,1.125,0.2,0.3,0.79,0.74,0.745,45.25,545.1818182,119.5510204,31.21864407,16.01916667"
"2025-04-11 16:00:00,16,2025-04-11,""ATB"",""FTIR.1"",490.95,401.875,405.61,12.25,4.25,4.15,1.3,0.25,0.3,0.815,0.765,0.745,45.25,545.1818182,119.5510204,31.21864407,15.745"
"2025-04-11 17:00:00,17,2025-04-11,""ATB"",""FTIR.1"",509.2425,391.25,389.845,15.4,4.3,3.9,1.525,0.3,0.3,0.83,0.765,0.745,46.75,545.1818182,119.5510204,31.21864407,14.79166667"
"2025-04-11 18:00:00,18,2025-04-11,""ATB"",""FTIR.1"",591.6275,394.16,409.675,23.175,4.35,6.6,2.175,0.35,0.4,0.87,0.78,0.765,47.5,545.1818182,119.5510204,31.21864407,13.53833333"
"2025-04-11 19:00:00,19,2025-04-11,""ATB"",""FTIR.1"",606.275,414.29,430.65,24.225,5.4,7.45,2.075,0.35,0.5,0.8725,0.785,0.785,47,545.1818182,119.5510204,31.21864407,13.01083333"
"2025-04-11 20:00:00,20,2025-04-11,""ATB"",""FTIR.1"",569.21,413.55,444.735,18.5,4.3,7.6,1.675,0.3,0.45,0.8675,0.79,0.8,45.5,545.1818182,119.5510204,31.21864407,12.75916667"
"2025-04-11 21:00:00,21,2025-04-11,""ATB"",""FTIR.1"",595.725,429.98,456.785,20.05,4.75,7.45,1.7,0.3,0.4,0.875,0.805,0.815,47.75,545.1818182,119.5510204,31.21864407,12.80833333"
"2025-04-11 22:00:00,22,2025-04-11,""ATB"",""FTIR.1"",555.0325,430.85,478.79,15,4.55,8.7,1.35,0.3,0.5,0.8725,0.81,0.84,48,545.1818182,119.5510204,31.21864407,11.15333333"
"2025-04-11 23:00:00,23,2025-04-11,""ATB"",""FTIR.1"",557.3625,423.39,445.995,15.975,4.5,6.9,1.55,0.3,0.4,0.915,0.835,0.865,45.5,545.1818182,119.5510204,31.21864407,9.908333333"
"2025-04-12 00:00:00,0,2025-04-12,""ATB"",""FTIR.1"",615.13,421.345,432.08,21,4.25,5.45,1.725,0.25,0.3,0.9525,0.835,0.865,44.75,545.1818182,119.5510204,31.28305085,8.869166667"
"2025-04-12 01:00:00,1,2025-04-12,""ATB"",""FTIR.1"",613.125,428.255,440.015,19.9,4.25,5.55,1.925,0.25,0.3,0.9425,0.82,0.86,48.2,545.1818182,119.5510204,31.28305085,7.8525"
"2025-04-12 02:00:00,2,2025-04-12,""ATB"",""FTIR.1"",592.4675,436.86,444.19,17.55,3.95,5.75,1.65,0.25,0.3,0.9175,0.8,0.86,50.5,545.1818182,119.5510204,31.28305085,8.175833333"
"2025-04-12 03:00:00,3,2025-04-12,""ATB"",""FTIR.1"",564.985,436.355,457.205,14.9,3.9,6,1.525,0.25,0.35,0.8925,0.865,0.85,45.75,545.1818182,119.5510204,31.28305085,8.700833333"
"2025-04-12 04:00:00,4,2025-04-12,""ATB"",""FTIR.1"",577.9225,432.495,439.59,15.95,3.45,4.1,1.5,0.2,0.35,0.9125,0.84,0.86,52.25,545.1818182,119.5510204,31.28305085,8.885"
"2025-04-12 05:00:00,5,2025-04-12,""ATB"",""FTIR.1"",572.4475,429.69,430.035,15.425,3.2,3.3,1.3,0.2,0.3,0.915,0.87,0.87,48.25,545.1818182,119.5510204,31.28305085,9.3125"
"2025-04-12 06:00:00,6,2025-04-12,""ATB"",""FTIR.1"",592.315,434.115,443.885,19.125,3.35,4.55,1.175,0.2,0.3,0.9275,0.88,0.875,47.75,545.1818182,119.5510204,31.28305085,9.8525"
"2025-04-12 07:00:00,7,2025-04-12,""ATB"",""FTIR.1"",604.215,437.06,465.63,20.6,4.05,6.7,1.275,0.2,0.3,0.94,0.825,0.88,49.25,545.1818182,119.5510204,31.28305085,10.31833333"
"2025-04-12 08:00:00,8,2025-04-12,""ATB"",""FTIR.1"",568.8725,430.225,449.34,16.85,4.2,6,1.325,0.2,0.35,0.925,0.82,0.87,50.25,545.1818182,119.5510204,31.28305085,10.82833333"
"2025-04-12 09:00:00,9,2025-04-12,""ATB"",""FTIR.1"",565.825,426.455,440.2,17.425,3.95,5.75,1.25,0.2,0.3,0.92,0.815,0.87,50.5,545.1818182,119.5510204,31.28305085,13.40166667"
"2025-04-12 10:00:00,10,2025-04-12,""ATB"",""FTIR.1"",530.135,420.945,426.85,14.25,3.35,4,1.175,0.2,0.3,0.9125,0.82,0.865,47.5,545.1818182,119.5510204,31.28305085,18.76916667"
"2025-04-12 11:00:00,11,2025-04-12,""ATB"",""FTIR.1"",545.0925,419.325,417.82,15.725,3.45,3.35,1,0.2,0.3,0.9075,0.805,0.855,47,545.1818182,119.5510204,31.28305085,19.75583333"
"2025-04-12 12:00:00,12,2025-04-12,""ATB"",""FTIR.1"",531.4025,414.715,414.625,13.9,3.05,3.25,1.125,0.2,0.25,0.9,0.81,0.855,46.25,545.1818182,119.5510204,31.28305085,21.28583333"
"2025-04-12 13:00:00,13,2025-04-12,""ATB"",""FTIR.1"",530.255,408.835,412.445,14.25,3.2,3.35,1.425,0.25,0.25,0.89,0.805,0.83,46,545.1818182,119.5510204,31.28305085,21.39333333"
"2025-04-12 14:00:00,14,2025-04-12,""ATB"",""FTIR.1"",504.77,400.265,410.495,12.95,3.4,3.95,1.525,0.2,0.25,0.855,0.785,0.77,46.5,545.1818182,119.5510204,31.28305085,18.80666667"
"2025-04-12 15:00:00,15,2025-04-12,""ATB"",""FTIR.1"",504.435,385.095,392.41,14.3,3.5,3.85,1.325,0.25,0.3,0.8375,0.78,0.74,44.5,545.1818182,119.5510204,31.28305085,21.35333333"
